text,label
"Subject: entex contact list
1 / 12 / 00
per request of rita wynne x 3 - 7694
please see attachement and note that joanie ngo was added to the list .
many thanks
pamela chambers - thompson
x 39680",0
"Subject: cm - buffett winter tour dates
coconut modem special edition
january 2001
jimmy buffett winter tour 2001
february :
8 th - orlando , fl - waterhouse center
10 th - ft . lauderdale , fl - national car rental center
13 th - dallas , tx - reunion arena
15 th - houston , tx - compaq center
17 th - greensboro , nc - coliseum
20 th - charlotte , nc - coliseum
22 nd - tampa , fl - ice palace
24 th - west palm beach , fl - mars music amphitheater
neither karen or i have any idea when these tickets go on sale . please
contact the venue for that information . all dates are official , if any more
are released we ' ll let you know .
bob
coconut modem staff :
karen coyne - writer / editor - karen @ coconutmodem . com
bob segel - publisher - bob @ coconutmodem . com
the coconut modem reserves the right to edit all submissions for length or
content . please email all text or photo submissions to
submissions @ coconutmodem . com
the coconut modem copyright 2000 , all rights reserved .
33852 del obispo st . # 28
dana point , ca 92629
fax : ( 949 ) 388 - 6747
to view past issues of the cm please check the archive link at our web site :
http : / / www . coconutmodem . com
to subscribe or unsubscribe please visit our web site at
http : / / www . coconutmodem . com .
if you have any questions please feel free to email bob at
bob @ coconutmodem . com",0
"Subject: fyi
daren ,
hey , sorry about not calling you last thur & fri - i was out sick . i think
that were going to have to play this assistance thing on a day to day basis .
i know i will be catching up for missing those days & i need to get some
things in order this week for the new guy that starts next week . so i ' ll
just have to call you when i can spare the time . sorry for any inconvenience
this may have caused you !
thanks ,
kyle",0
"Subject: activation of price limit orders
in preparation for going live with the new version of enrononline , please set
your products to allow price limit orders . you can do this by :
1 ) highlighting the product and selecting "" product properties ""
2 ) in the lower right hand corner , verify that the :
- price tick size is where you want it ( the price tick controls the minimum
price increments which a customer can specify )
- "" allowed "" box is ticked under the "" orders "" section
- the max volume in the "" orders "" section is set where you want it .
if you do not do this , customers will not be able to place price limit orders
on your products
if you have any questions , please call the enrononline help desk ( north
america : 713 853 4357 , europe : + 44 20 7783 7783 , australia / asia : + 61 2 9229
2300 )
dave",0
"Subject: new financial operations contacts for energy operations
i just wanted to give all of you an update to my previous message on the
replacement for brian heinrich in financial operations . jennifer blay was
going to be his replacement ; however , jennifer has accepted a position in
energy operations working for jeff sorenson . the newest addition to the
financial operations staff is holly heath who joins us from bank united . she
is located at eb - 2419 a and can be reached at ext . 3 - 5843 . in addition , sarah
brown will transfer as manager of the consolidated reporting team from the
gas and transmission assets team in the business analysis and reporting
organization . sarah is located at eb - 2419 b and can be reached at ext . 3 - 3417 .
brian will be helping to transition holly into her new responsibilities . as
such , you will be receiving e - mails from brian during the next week or so .
after that , holly will begin to request information directly from you .
please join me in welcoming both holly and sarah into their new roles .
thanks for your patience during the next few weeks . if you have any
questions , please do not hesitate to call me .
lisa cousino
x 3 - 6343",0
"Subject: enron / hpl actuals for november 8 , 2000
teco tap 40 . 000 / enron ; 53 . 125 / hpl iferc",0
"Subject: re : cornhusker
john ,
i did some preliminary work on your question concerning oil use at the
cleburne , texas plant . see the attached document .
i just answered all of your questions in an effort to save time . i ' m still
summarizing the procedures that are used for gas nominations . call me with
any questions .
michael mazowita
white pine energy , llc
phone : ( 248 ) 442 - 4823
fax : ( 248 ) 477 - 5729
cell : ( 248 ) 345 - 4002
john griffith
07 / 17 / 2000 10 : 03 am
to : garrick hill / hou / ect @ ect , mike mazowita / corp / enron @ enron
cc : eric moon / hou / ect @ ect
subject : cornhusker
rick and mike ,
when you talk to plant manager i have a few other questions regarding the
fuel oil .
1 ) what exact oil can they burn ? what sulphur content ?
2 ) how much oil is in storage at the plant ?
3 ) what is the storage capacity at the plant ?
4 ) are there any oil contracts at this time ?
5 ) how do they normally buy oil ?
6 ) how is the oil transported to the plant ?
7 ) are there any transport contracts for oil ?
8 ) what is the efficiency for the oil at the plant ?
9 ) what are the costs to burn oil ? any downtime due to this ? any costs to
switch ? time it takes to switch ?
10 ) what are the decisions that the plant goes through to decide to switch ?
11 ) what are the emission concerns ? are they long emission credits ? do
they get credits annually ? how many ?
12 ) does brazos have any control over burning oil vs . burning natural gas ?
13 ) can the plant run totally on oil ?
14 ) any costs to switch back to natural gas ?
please let me know if you need anything from me . thanks .
john",0
"Subject: re : plant outage affecting "" meter # 8291 "" enron methanol
i think the methanol plant is still down ?
the buyback should apply for any volumes in july below their monthly nom of
36 , 000 / d until the plant comes back up .
from : robert e lloyd 07 / 11 / 2000 11 : 41 am
to : lee l papayoti / hou / ect @ ect
cc : pat clynes / corp / enron @ enron , daren j farmer / hou / ect @ ect , robert
cotten / hou / ect @ ect , stacey neuweiler / hou / ect @ ect
subject : plant outage affecting "" meter # 8291 "" enron methanol
please advise me if you want the 36 . 0 / day term deal bought back for days ;
july 4 th & july 5 th .
presently , the buyback deal { # 139058 } is being allocated 35 , 261 mm for day
7 / 4 th & 35 , 903 for day 7 / 5 th .
daily flow for 7 / 4 th = 739 mm - & - 7 / 5 th = 97 mm .
the term deal of 36 . 0 mm has been bought back for july 6 th thru july 16 th .",0
"Subject: txu nom . s for wed , 9 / 6 / 00
ok , so you couldn ' t guess what the noms . were so i ' ll attach the answer .
( see attached file : hplo 906 . xls )
- hplo 906 . xls",0
"Subject: tom moore , jr .
following up conversations i have had with several of you , i would appreciate your consideration of the following candidiate for a logistics position . tom moore , jr . is currently a securities manager for fidelity investments in the dallas area , but interested in seeking a position in a energy related business in houston . he has an undergraduate degree ( bba ) from baylor and an mba from university of dallas . it is my understanding that you may be interviewing at this time or in the near future and i would appreciate your consideration of him for a position . i will be happy to introduce you to him and provide additional information about tom if you have an interest . you may reach me at ext . 3 - 1791 . thanks much .",0
"Subject: columbia energy history data
fyi - we will probably be asked what historical information is needed in our
shop from a logistics perspective . i would suggest asking the new ces
employees to give us a list of what they know we would probably need to deal
with historical questions on pipeline and customer physical imbalances as
well as any other information that helps support some of the large customer
and asset transactions .
have each of them put together a list that we can consolidate and forward to
the it folks .
thanks - bob
- - - - - - - - - - - - - - - - - - - - - - forwarded by robert superty / hou / ect on 01 / 06 / 2000
07 : 56 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
enron technology
from : inja chun 01 / 05 / 2000 01 : 21 pm
to : susan harrison / hou / ect @ ect , bryce baxter / hou / ect @ ect , sheri
thomas / hou / ect @ ect
cc : brent a price / hou / ect @ ect , brenda f herod / hou / ect @ ect , robert
superty / hou / ect @ ect , tommy j yanowski / hou / ect @ ect , sally beck / hou / ect @ ect ,
larrissa sharma / hou / ect @ ect , anthony dayao / hou / ect @ ect , lawrence r
daze / hou / ect @ ect , richard burchfield / hou / ect @ ect , jpeople @ columbiaenergy . com ,
tommy j yanowski / hou / ect @ ect , beth s perlman / lon / ect @ ect , philippe a
bibi / hou / ect @ ect , mark friedman / hou / ect @ ect , mary solmonson / hou / ect @ ect , bob
klein / hou / ect @ ect , georgeanne hodges / hou / ect @ ect , lisa csikos / hou / ect @ ect ,
rita wynne / hou / ect @ ect
subject : columbia energy history data
the following summarizes the decisions made during our user & it joint
meeting today regarding the handling of ces historical data .
a . bryce baxter will coordinate with all user groups to identify ces reports
that need to be actually printed as hard copy or transfered to files that
will be accessed via the electronic document management system .
b . jeff peoples will be working with bryce baxter to produce reports using
ces system via isdn line at enron building - this will continue to be part of
his duty until the job is done ( jeff joined ena as a member of sitara group ) .
c . larry daze will be working with jeff peoples and bryce baxter to ensure
all reports are loaded on our edms with proper indexing .
d . no need for manupulating ces history data is necessary ( i . e . downloading
on spreadsheets ) . therefore , no data will be kept on the disk other than
edms .",0
